"text","categoria"
"Our hearts and prayers go out to Santa Fe High School and all those affected by this mornings heartbreaking event.",3
"I wake up to another school shooting.. this is getting out of control. When are we going to make a change Innocent kids are getting killed..",3
"Instead of trying 2 Make America Great Again how bout we make America SAFE and SMART again!",3
" my heart is heavy my prayers are with all the victims and their families",3
"I hope you get better soon Be strong",3
"if you're typing you are a part of the problem",3
"This is getting out of control!!!",3
"JESUS. Nothing breaks my heart more than sobering moments like this. Happens way too often. Help us Jesus",3
"This is getting ridiculous... when are y all gonna realized it s CHANGE needed not prayers .",3
"Praying for all those affected in today's school shooting and for all those innocent children that passed away",3
"those kids were so close to graduating wtf is wrong with this country",3
"With the horrific scene in Santa Fe this is critical!",3
" another horrible tragedy strikes. Prayers for the victims and their family. What this world has come to",3
"This is unreal. I would have never imagined our little town would have to experience this.",3
"Serious message: Pray for the victims and their families of the Santa Fe Texas High School shooting. The news has reported multiple fatalities..",3
"I wonder how the high schooler got the gun!. Well it is Texas hmmmm",3
"John 16:33: I have told you these things so that in me you may have peace. In this world you will have trouble but take heart. I have overcome the world.",3
"Cue the and the many other pieces of verbal diarrhea coming all day",3
"NO POLITICS just PRAYER!!!! Praying for Santa Fe High School",3
"Just an average day. Getting dressed to go to the gym and a sudden frantic text from my daughter changed everything. They re on lockdown no one knows what s going on. Thank God it wasn t our kids our school. But people are dead just over ten miles away. .",3
"I couldn't have said it any better.",3
"I can't believe people being MURDERED in mass shootings is equal to something not looking good. This is horrific and awful. I but I also demand change so I don't have to keep praying over and over and over again for gun violence victims.",3
"...Update - continued... Varying reports of pipe bombs in the school and at a nearby residence. The full scope and magnitude of this mass murder it appears is not yet fully known. Again...",3
"Really heartbreaking what happened This really needs to end.",3
"another school shooting. another 8 children that won t be coming home to their parents. when will this end",3
"10 more children dead due to gun violence in our schools.. was Parkland not enough Or how about the 17 school shootings that happened AFTER Parkland How many more need to happen until people in our government realize we need change",3
"Dont just this 2020 let us be the ones to drain the swamp and get rid of every politician who is against your children and support domestic terrorist organization NRA starting with NRA puppet Trump!",3
"America is Dying ... is this the great America you vote for",3
"I can t believe another school shooting happened today smh.",3
"I m terrified to ever think about having kids in this world.",3
"when will these things stop",3
"Americans we live in a country where death is now a norm. Let that sink in...",3
"Another one ! How many school shootings have to happen We need gun control now.",3
"Just a rinse and repeat cycle. If nothing was done for Sandy Hook then nothing will be done for this.",3
"Prayers for my community active shooter in custody. This is not far from my house.",3
"Join us in prayer for Santa Fe High School in Santa Fe Texas where a school shooting took place this morning.",3
"Damn man to close to home!!",3
"Prayers out to Santa Fe High School.",3
"Ugh... I'm so sick of seeing this being a headline. At least 8 reported dead in Texas school shooting",3
"I should be enjoying my prom day today but instead I wake up to the news that there was yet another school shooting this time an hour away from me. This needs to stop now.",3
"and yet another school shooting. This needs to stop",3
"What happened to What happened to",3
"The piece of shit yelled suprise before he did it",3
"What's worse than another school shooting A royal wedding after another school shooting. We are American not Britons. Do not forget Santa Fe tomorrow.",3
"Pray for the victims of Santa Fe Texas. Our hearts and prayers go out to the high schoolers staff and first responders involved in the Santa Fe High School shooting.",3
"When are the shootings going to stop",3
" in fact pray for all of the USA bc none of us are safe at this point and I ve lost hope in anything happening to change this.",3
"This breaks my heart",3
" RIP to all who lost their lives. This shit needs to stop already. I m sick and tired of seeing these headlines every other week.",3
"My heart is so heavy for Santa Fe Texas this morning. Growing heavier by the minute",3
"Can t believe a school shooting happened so close to us. And my job delivers to that school. What a cruel world we live on.",3
"on my last day of school i should be celebrating not mourning yet another school shooting",3
"prayers go out to to everyone in santa fe. there s gotta be a change in something this cannot keep happening.",3
"but yeah we definitely don t have a gun problem.. okay",3
"Thoughts and Prayers go out to the Santa Fe High School campus students staff families and it's entire community.",3
"There's fatalities but I seriously am sending my they gonna need it",3
"This video is heartbreaking. Innocent lives were lost today. It s disturbing we live in a society where things like this are happening more frequently. My thoughts and prayers go out to anyone who s been affected by gun violence. We have to do better America. 97485497256742917",3
